fecha,tienda,region,categoria,cantidad,ingreso,costo
2023-08-04,Tienda-03,Andes,Alimentos,9,122.45,77.44
2023-08-04,Tienda-08,Andes,Bebidas,7,54.54,42.68
2023-08-04,Tienda-10,Capital,Electronica,2,287.61,176.61
2023-08-04,Tienda-07,Capital,Alimentos,9,124.13,101.65
2023-08-04,Tienda-01,Oriente,Alimentos,2,31.03,20.45
2023-08-05,Tienda-01,Oriente,Limpieza,1,12.19,9.7
2023-08-05,Tienda-01,Oriente,Cuidado Personal,11,212.1,162.54
2023-08-05,Tienda-07,Capital,Bebidas,5,37.84,23.68
2023-08-05,Tienda-06,Oriente,Electronica,1,137.96,108.46
2023-08-05,Tienda-06,Oriente,Bebidas,11,91.62,65.5
2023-08-05,Tienda-03,Andes,Limpieza,11,119.84,101.48
2023-08-05,Tienda-06,Oriente,Alimentos,10,146.61,106.51
2023-08-05,Tienda-04,Capital,Electronica,2,280.66,169.08
2023-08-06,Tienda-06,Oriente,Alimentos,2,27.89,18.31
2023-08-06,Tienda-09,Capital,Limpieza,7,88.47,60.45
2023-08-06,Tienda-10,Capital,Bebidas,2,14.47,10.53
2023-08-06,Tienda-02,Central,Bebidas,10,75.61,56.74
2023-08-06,Tienda-04,Capital,Cuidado Personal,6,114.83,86.76
2023-08-07,Tienda-03,Andes,Cuidado Personal,2,34.88,23.77
2023-08-07,Tienda-05,Central,Alimentos,5,77.37,56.43
2023-08-07,Tienda-03,Andes,Alimentos,2,32.48,26.27
2023-08-08,Tienda-07,Capital,Alimentos,1,15.13,12.75
2023-08-08,Tienda-07,Capital,Alimentos,8,115.49,95.76
2023-08-08,Tienda-01,Oriente,Alimentos,7,103.82,78.53
2023-08-08,Tienda-04,Capital,Hogar,1,48.63,32.05
2023-08-08,Tienda-03,Andes,Bebidas,9,66.52,48.55
2023-08-09,Tienda-09,Capital,Limpieza,6,71.51,45.63
2023-08-09,Tienda-09,Capital,Alimentos,5,79.63,55.18
2023-08-09,Tienda-07,Capital,Limpieza,8,94.46,66.82
2023-08-09,Tienda-07,Capital,Hogar,3,132.2,104.34
2023-08-09,Tienda-01,Oriente,Bebidas,6,44.22,32.38
2023-08-09,Tienda-05,Central,Hogar,9,369.52,248.05
2023-08-09,Tienda-06,Oriente,Hogar,1,49.47,41.94
2023-08-09,Tienda-03,Andes,Hogar,3,128.47,91.39
2023-08-10,Tienda-09,Capital,Hogar,7,327.84,215.6
2023-08-10,Tienda-06,Oriente,Electronica,2,294.3,209.68
2023-08-10,Tienda-06,Oriente,Limpieza,2,25.23,19.93
2023-08-10,Tienda-04,Capital,Alimentos,1,14.8,11.3
2023-08-10,Tienda-09,Capital,Bebidas,7,60.37,42.3
2023-08-10,Tienda-09,Capital,Cuidado Personal,6,118.59,80.49
2023-08-10,Tienda-04,Capital,Limpieza,2,21.98,17.61
2023-08-11,Tienda-01,Oriente,Electronica,2,287.68,187.63
2023-08-11,Tienda-01,Oriente,Limpieza,4,51.58,40.33
2023-08-11,Tienda-02,Central,Alimentos,6,98.06,80.68
2023-08-11,Tienda-09,Capital,Alimentos,9,134.61,87.57
2023-08-11,Tienda-10,Capital,Alimentos,5,82.03,68.57
2023-08-11,Tienda-02,Central,Alimentos,9,121.67,85.11
2023-08-11,Tienda-05,Central,Alimentos,1,14.42,11.14
2023-08-12,Tienda-10,Capital,Alimentos,7,102.97,70.07
2023-08-12,Tienda-01,Oriente,Limpieza,9,100.28,77.66
2023-08-12,Tienda-03,Andes,Cuidado Personal,10,176.64,140.72
2023-08-12,Tienda-06,Oriente,Electronica,1,164.73,130.49
2023-08-12,Tienda-02,Central,Hogar,7,341.71,269.2
2023-08-12,Tienda-06,Oriente,Bebidas,11,94.79,74.46
2023-08-13,Tienda-06,Oriente,Alimentos,5,81.28,49.16
2023-08-13,Tienda-10,Capital,Alimentos,10,138.53,99.34
2023-08-13,Tienda-10,Capital,Electronica,1,157.55,122.03
2023-08-13,Tienda-05,Central,Hogar,3,123.36,88.39
2023-08-13,Tienda-08,Andes,Cuidado Personal,10,167.11,104.68
2023-08-13,Tienda-05,Central,Alimentos,10,136.1,82.22
2023-08-13,Tienda-06,Oriente,Limpieza,3,37.95,30.66
2023-08-13,Tienda-03,Andes,Alimentos,9,122.77,100.58
2023-08-13,Tienda-07,Capital,Bebidas,7,61.33,48.13
2023-08-14,Tienda-05,Central,Alimentos,2,30.87,18.65
2023-08-14,Tienda-02,Central,Electronica,1,155.09,121.09
2023-08-14,Tienda-08,Andes,Alimentos,5,74.76,45.76
2023-08-15,Tienda-10,Capital,Limpieza,2,21.71,15.15
2023-08-15,Tienda-04,Capital,Limpieza,2,25.1,18.33
2023-08-15,Tienda-10,Capital,Alimentos,8,125.56,103.89
2023-08-15,Tienda-09,Capital,Electronica,2,276.74,176.73
2023-08-16,Tienda-09,Capital,Alimentos,9,136.73,112.18
2023-08-16,Tienda-10,Capital,Limpieza,6,65.94,47.9
2023-08-16,Tienda-05,Central,Cuidado Personal,7,131.02,97.33
2023-08-16,Tienda-08,Andes,Electronica,1,153.57,126.94
2023-08-16,Tienda-10,Capital,Alimentos,8,114.64,88.05
2023-08-16,Tienda-06,Oriente,Alimentos,5,76.59,59.7
2023-08-16,Tienda-08,Andes,Bebidas,8,66.3,45.75
2023-08-16,Tienda-01,Oriente,Bebidas,2,17.18,12.88
2023-08-16,Tienda-04,Capital,Alimentos,4,62.28,41.28
2023-08-16,Tienda-10,Capital,Hogar,9,436.83,363.81
2023-08-17,Tienda-05,Central,Alimentos,7,100.52,81.94
2023-08-17,Tienda-02,Central,Hogar,9,402.49,335.6
2023-08-17,Tienda-08,Andes,Alimentos,4,62.93,52.12
2023-08-17,Tienda-10,Capital,Cuidado Personal,5,84.82,71.31
2023-08-17,Tienda-03,Andes,Bebidas,4,28.99,21.47
2023-08-18,Tienda-02,Central,Bebidas,3,23.14,18.05
2023-08-18,Tienda-02,Central,Limpieza,8,99.75,77.74
2023-08-18,Tienda-09,Capital,Electronica,1,149.98,119.71
2023-08-18,Tienda-08,Andes,Limpieza,8,103.6,72.91
2023-08-18,Tienda-09,Capital,Electronica,2,285.68,234.24
2023-08-18,Tienda-03,Andes,Limpieza,3,39.56,29.3
2023-08-18,Tienda-02,Central,Alimentos,8,114.13,84.57
2023-08-18,Tienda-06,Oriente,Bebidas,2,15.14,12.19
2023-08-18,Tienda-10,Capital,Cuidado Personal,3,55.34,47.01
2023-08-18,Tienda-07,Capital,Hogar,3,133.63,86.58
2023-08-18,Tienda-08,Andes,Limpieza,9,106.63,73.27
2023-08-19,Tienda-05,Central,Alimentos,7,112.89,83.59
2023-08-19,Tienda-01,Oriente,Alimentos,9,131.71,93.24
2023-08-19,Tienda-07,Capital,Cuidado Personal,2,34.61,26.31
2023-08-19,Tienda-03,Andes,Limpieza,5,57.4,46.68
2023-08-19,Tienda-08,Andes,Electronica,1,140.89,96.68
2023-08-19,Tienda-08,Andes,Cuidado Personal,11,201.19,121.18
2023-08-19,Tienda-03,Andes,Cuidado Personal,3,59.1,36.97
2023-08-19,Tienda-02,Central,Limpieza,2,23.2,16.08
2023-08-19,Tienda-03,Andes,Electronica,2,312.9,217.21
2023-08-19,Tienda-07,Capital,Alimentos,9,142.57,96.37
2023-08-19,Tienda-10,Capital,Alimentos,9,124.27,77.47
2023-08-19,Tienda-08,Andes,Limpieza,6,77.92,59.33
2023-08-20,Tienda-03,Andes,Bebidas,6,43.38,34.25
2023-08-20,Tienda-10,Capital,Electronica,2,280.4,202.71
2023-08-20,Tienda-01,Oriente,Cuidado Personal,9,162.06,110.45
2023-08-20,Tienda-07,Capital,Electronica,2,315.02,222.13
2023-08-20,Tienda-05,Central,Alimentos,9,125.07,104.78
2023-08-20,Tienda-06,Oriente,Cuidado Personal,3,54.98,43.29
2023-08-21,Tienda-05,Central,Electronica,2,320.46,215.82
2023-08-21,Tienda-01,Oriente,Electronica,1,152.09,102.27
2023-08-21,Tienda-08,Andes,Hogar,6,292.87,208.13
2023-08-21,Tienda-01,Oriente,Alimentos,8,124.49,97.94
2023-08-21,Tienda-06,Oriente,Limpieza,6,70.51,43.62
2023-08-21,Tienda-10,Capital,Electronica,1,148.64,109.31
2023-08-22,Tienda-05,Central,Limpieza,6,67.1,46.64
2023-08-22,Tienda-09,Capital,Bebidas,6,51.21,43.31
2023-08-22,Tienda-04,Capital,Cuidado Personal,5,91.15,66.58
2023-08-22,Tienda-09,Capital,Electronica,1,138.81,113.85
2023-08-22,Tienda-02,Central,Alimentos,1,14.3,9.26
2023-08-23,Tienda-05,Central,Bebidas,6,52.01,38.76
2023-08-23,Tienda-06,Oriente,Bebidas,5,43.32,34.78
2023-08-23,Tienda-07,Capital,Hogar,7,332.23,225.49
2023-08-23,Tienda-09,Capital,Bebidas,3,23.16,15.9
2023-08-23,Tienda-07,Capital,Bebidas,5,37.19,26.35
2023-08-23,Tienda-01,Oriente,Bebidas,4,34.4,27.23
2023-08-24,Tienda-10,Capital,Electronica,1,156.84,95.57
2023-08-24,Tienda-03,Andes,Limpieza,5,55.27,39.89
2023-08-24,Tienda-06,Oriente,Alimentos,1,14.25,8.57
2023-08-24,Tienda-03,Andes,Bebidas,2,15.74,11.47
2023-08-24,Tienda-10,Capital,Alimentos,1,15.69,12.29
2023-08-24,Tienda-07,Capital,Alimentos,4,63.73,40.22
2023-08-24,Tienda-02,Central,Bebidas,9,77.44,47.03
2023-08-24,Tienda-03,Andes,Bebidas,2,17.15,13.42
2023-08-24,Tienda-08,Andes,Alimentos,7,112.92,88.37
2023-08-24,Tienda-06,Oriente,Alimentos,7,112.69,76.81
2023-08-24,Tienda-09,Capital,Bebidas,3,22.53,18.26
2023-08-24,Tienda-06,Oriente,Limpieza,2,23.6,17.02
2023-08-25,Tienda-07,Capital,Bebidas,3,24.53,16.7
2023-08-25,Tienda-02,Central,Alimentos,5,76.41,50.76
2023-08-25,Tienda-08,Andes,Alimentos,1,15.18,12.63
2023-08-25,Tienda-06,Oriente,Bebidas,4,30.36,25.77
2023-08-25,Tienda-05,Central,Alimentos,7,104.51,66.81
2023-08-25,Tienda-09,Capital,Limpieza,5,57.12,47.2
2023-08-25,Tienda-10,Capital,Hogar,3,133.11,112.78
2023-08-25,Tienda-09,Capital,Cuidado Personal,4,65.7,51.08
2023-08-25,Tienda-06,Oriente,Limpieza,2,24.75,15.83
2023-08-26,Tienda-01,Oriente,Hogar,7,308.78,202.03
2023-08-26,Tienda-07,Capital,Cuidado Personal,9,170.87,132.71
2023-08-27,Tienda-10,Capital,Hogar,5,204.23,162.35
2023-08-27,Tienda-08,Andes,Cuidado Personal,6,103.75,71.62
2023-08-27,Tienda-03,Andes,Electronica,2,288.23,237.4
2023-08-27,Tienda-10,Capital,Electronica,1,155.41,93.52
2023-08-27,Tienda-05,Central,Hogar,2,94.99,77.54
2023-08-27,Tienda-02,Central,Alimentos,2,28.82,19.99
2023-08-27,Tienda-10,Capital,Alimentos,11,159.42,122.33
2023-08-28,Tienda-10,Capital,Bebidas,5,40.36,34.15
2023-08-28,Tienda-05,Central,Bebidas,5,42.77,28.19
2023-08-28,Tienda-01,Oriente,Cuidado Personal,8,132.29,111.58
2023-08-28,Tienda-01,Oriente,Alimentos,1,15.29,10.25
2023-08-28,Tienda-08,Andes,Limpieza,5,62.2,46.83
2023-08-28,Tienda-05,Central,Cuidado Personal,8,146.79,93.02
2023-08-28,Tienda-07,Capital,Cuidado Personal,3,57.1,39.47
2023-08-28,Tienda-05,Central,Electronica,1,151.49,105.12
2023-08-28,Tienda-02,Central,Alimentos,4,57.39,47.45
2023-08-28,Tienda-08,Andes,Alimentos,8,111.21,84.28
2023-08-29,Tienda-08,Andes,Electronica,2,285.1,201.19
2023-08-29,Tienda-08,Andes,Cuidado Personal,6,109.02,68.32
2023-08-29,Tienda-05,Central,Electronica,2,310.66,254.02
2023-08-29,Tienda-02,Central,Hogar,1,49.06,40.4
2023-08-29,Tienda-02,Central,Electronica,1,161.68,136.2
2023-08-29,Tienda-04,Capital,Limpieza,8,103.53,81.52
2023-08-29,Tienda-10,Capital,Cuidado Personal,4,66.7,56.02
2023-08-30,Tienda-01,Oriente,Alimentos,8,117.2,71.17
2023-08-30,Tienda-08,Andes,Alimentos,3,43.03,34.27
2023-08-30,Tienda-07,Capital,Cuidado Personal,7,115.42,74.01
2023-08-30,Tienda-01,Oriente,Alimentos,4,54.23,43.28
2023-08-31,Tienda-08,Andes,Limpieza,9,117.63,83.75
2023-08-31,Tienda-06,Oriente,Electronica,1,136.0,83.1
2023-08-31,Tienda-07,Capital,Electronica,1,160.85,127.31
2023-08-31,Tienda-05,Central,Alimentos,9,140.03,117.69
2023-08-31,Tienda-07,Capital,Electronica,1,157.52,117.1
2023-08-31,Tienda-06,Oriente,Electronica,2,322.55,209.97
2023-08-31,Tienda-05,Central,Limpieza,5,59.05,42.48
2023-09-01,Tienda-03,Andes,Alimentos,8,131.28,83.19
2023-09-01,Tienda-05,Central,Alimentos,4,60.74,47.08
2023-09-01,Tienda-06,Oriente,Hogar,8,333.73,219.32
2023-09-01,Tienda-03,Andes,Alimentos,1,15.27,9.78
2023-09-02,Tienda-08,Andes,Cuidado Personal,9,146.16,88.16
2023-09-02,Tienda-09,Capital,Limpieza,11,143.41,96.6
2023-09-02,Tienda-10,Capital,Alimentos,5,81.85,63.17
2023-09-02,Tienda-06,Oriente,Alimentos,6,97.37,66.31
2023-09-02,Tienda-04,Capital,Alimentos,6,83.6,59.61
2023-09-02,Tienda-03,Andes,Alimentos,6,91.27,69.97
2023-09-02,Tienda-09,Capital,Cuidado Personal,5,97.38,65.51
2023-09-03,Tienda-02,Central,Bebidas,7,55.24,35.16
2023-09-03,Tienda-07,Capital,Alimentos,6,91.67,70.8
2023-09-03,Tienda-04,Capital,Cuidado Personal,1,16.46,11.22
2023-09-03,Tienda-05,Central,Alimentos,10,148.84,90.07
2023-09-03,Tienda-02,Central,Electronica,2,321.17,210.67
2023-09-03,Tienda-04,Capital,Electronica,2,315.34,259.6
2023-09-03,Tienda-05,Central,Bebidas,1,7.96,4.82
2023-09-03,Tienda-04,Capital,Limpieza,2,24.3,19.0
2023-09-03,Tienda-07,Capital,Alimentos,1,13.52,9.29
2023-09-03,Tienda-10,Capital,Limpieza,2,22.48,15.84
2023-09-03,Tienda-02,Central,Alimentos,10,138.86,86.44
2023-09-03,Tienda-05,Central,Alimentos,10,156.15,119.04
2023-09-04,Tienda-07,Capital,Bebidas,2,16.82,10.22
2023-09-04,Tienda-10,Capital,Hogar,5,243.11,162.38
2023-09-04,Tienda-01,Oriente,Alimentos,6,88.43,59.83
2023-09-04,Tienda-10,Capital,Electronica,1,144.77,92.94
2023-09-04,Tienda-10,Capital,Alimentos,1,14.76,12.51
2023-09-04,Tienda-05,Central,Electronica,2,298.25,222.84
2023-09-04,Tienda-09,Capital,Cuidado Personal,7,117.93,74.63
2023-09-04,Tienda-03,Andes,Cuidado Personal,8,135.25,99.57
2023-09-04,Tienda-10,Capital,Electronica,1,150.24,107.76
2023-09-05,Tienda-05,Central,Bebidas,8,59.14,41.82
2023-09-05,Tienda-03,Andes,Bebidas,6,51.43,32.86
2023-09-05,Tienda-02,Central,Limpieza,2,23.74,16.82
2023-09-05,Tienda-08,Andes,Hogar,6,278.02,206.02
2023-09-05,Tienda-07,Capital,Alimentos,2,31.95,24.27
2023-09-05,Tienda-08,Andes,Alimentos,4,62.83,43.64
2023-09-06,Tienda-09,Capital,Alimentos,3,47.25,37.95
2023-09-06,Tienda-07,Capital,Alimentos,2,32.6,25.47
2023-09-06,Tienda-07,Capital,Alimentos,5,69.19,44.93
2023-09-06,Tienda-09,Capital,Limpieza,1,12.88,9.93
2023-09-06,Tienda-03,Andes,Electronica,1,160.26,123.42
2023-09-06,Tienda-05,Central,Limpieza,7,92.06,60.98
2023-09-06,Tienda-02,Central,Alimentos,3,42.35,33.16
2023-09-06,Tienda-03,Andes,Alimentos,3,40.71,24.56
2023-09-07,Tienda-03,Andes,Electronica,1,159.24,118.43
2023-09-07,Tienda-02,Central,Alimentos,7,103.33,76.73
2023-09-07,Tienda-02,Central,Bebidas,1,8.42,6.43
2023-09-07,Tienda-03,Andes,Bebidas,3,22.22,18.57
2023-09-07,Tienda-04,Capital,Bebidas,7,51.39,33.93
2023-09-07,Tienda-07,Capital,Bebidas,2,16.29,10.28
2023-09-07,Tienda-03,Andes,Alimentos,5,82.36,59.93
2023-09-07,Tienda-02,Central,Alimentos,4,59.87,50.64
2023-09-08,Tienda-08,Andes,Alimentos,7,114.22,73.46
2023-09-08,Tienda-01,Oriente,Cuidado Personal,6,117.91,73.77
2023-09-08,Tienda-09,Capital,Cuidado Personal,1,19.77,14.26
2023-09-08,Tienda-02,Central,Electronica,1,144.71,119.84
2023-09-08,Tienda-04,Capital,Hogar,4,179.18,151.54
2023-09-08,Tienda-06,Oriente,Cuidado Personal,1,16.23,12.97
2023-09-08,Tienda-10,Capital,Electronica,2,304.01,195.7
2023-09-08,Tienda-01,Oriente,Bebidas,5,41.16,28.2
2023-09-09,Tienda-02,Central,Alimentos,5,68.46,43.37
2023-09-09,Tienda-08,Andes,Bebidas,2,16.71,10.36
2023-09-09,Tienda-06,Oriente,Limpieza,7,84.49,58.7
2023-09-09,Tienda-01,Oriente,Cuidado Personal,7,135.6,102.35
2023-09-09,Tienda-02,Central,Alimentos,5,73.82,59.36
2023-09-09,Tienda-08,Andes,Bebidas,11,87.88,59.82
2023-09-09,Tienda-04,Capital,Hogar,9,418.72,272.1
2023-09-10,Tienda-07,Capital,Hogar,7,324.36,266.48
2023-09-10,Tienda-01,Oriente,Limpieza,11,136.29,111.94
2023-09-10,Tienda-05,Central,Electronica,1,156.42,122.1
2023-09-10,Tienda-07,Capital,Alimentos,10,157.13,103.04
2023-09-10,Tienda-04,Capital,Bebidas,11,81.47,59.25
2023-09-10,Tienda-05,Central,Alimentos,11,153.83,113.19
2023-09-10,Tienda-04,Capital,Alimentos,11,149.02,105.65
2023-09-10,Tienda-01,Oriente,Electronica,2,289.44,190.16
2023-09-11,Tienda-09,Capital,Electronica,2,306.39,199.73
2023-09-11,Tienda-06,Oriente,Cuidado Personal,1,17.99,12.34
2023-09-11,Tienda-01,Oriente,Cuidado Personal,5,88.58,56.76
2023-09-11,Tienda-07,Capital,Hogar,2,83.99,59.76
2023-09-11,Tienda-01,Oriente,Electronica,1,164.12,113.8
2023-09-11,Tienda-10,Capital,Electronica,2,305.83,236.29
2023-09-12,Tienda-02,Central,Electronica,1,141.08,106.39
2023-09-12,Tienda-08,Andes,Alimentos,3,45.56,34.65
2023-09-12,Tienda-07,Capital,Limpieza,6,74.84,52.96
2023-09-12,Tienda-04,Capital,Alimentos,5,78.48,62.24
2023-09-12,Tienda-01,Oriente,Cuidado Personal,4,73.28,45.5
2023-09-12,Tienda-04,Capital,Alimentos,4,57.54,35.01
2023-09-13,Tienda-05,Central,Hogar,7,290.12,221.53
2023-09-13,Tienda-01,Oriente,Cuidado Personal,2,39.41,23.79
2023-09-13,Tienda-05,Central,Bebidas,9,68.49,53.86
2023-09-13,Tienda-05,Central,Cuidado Personal,3,56.41,47.75
2023-09-13,Tienda-03,Andes,Limpieza,9,105.31,65.83
2023-09-14,Tienda-01,Oriente,Electronica,1,140.49,89.46
2023-09-14,Tienda-05,Central,Hogar,4,179.72,119.18
2023-09-14,Tienda-07,Capital,Bebidas,2,15.62,10.46
2023-09-14,Tienda-07,Capital,Limpieza,8,101.97,75.53
2023-09-14,Tienda-09,Capital,Bebidas,5,39.78,31.4
2023-09-14,Tienda-09,Capital,Hogar,5,240.35,198.57
2023-09-14,Tienda-09,Capital,Alimentos,2,28.66,18.63
2023-09-14,Tienda-09,Capital,Limpieza,6,76.18,49.12
2023-09-14,Tienda-04,Capital,Alimentos,9,135.14,109.46
2023-09-14,Tienda-08,Andes,Alimentos,5,73.16,57.39
2023-09-14,Tienda-01,Oriente,Hogar,9,373.35,275.43
2023-09-14,Tienda-04,Capital,Limpieza,4,48.17,39.02
2023-09-15,Tienda-01,Oriente,Limpieza,8,89.52,71.03
2023-09-15,Tienda-04,Capital,Cuidado Personal,1,19.78,15.17
2023-09-15,Tienda-08,Andes,Bebidas,3,23.09,17.4
2023-09-15,Tienda-07,Capital,Alimentos,5,68.4,55.62
2023-09-15,Tienda-08,Andes,Cuidado Personal,4,72.97,54.85
2023-09-15,Tienda-08,Andes,Limpieza,4,52.2,36.52
2023-09-15,Tienda-05,Central,Alimentos,1,15.77,11.2
2023-09-16,Tienda-06,Oriente,Limpieza,11,120.24,95.2
2023-09-16,Tienda-04,Capital,Alimentos,6,93.81,56.97
2023-09-16,Tienda-01,Oriente,Limpieza,10,119.11,80.26
2023-09-16,Tienda-06,Oriente,Alimentos,11,169.37,128.81
2023-09-16,Tienda-06,Oriente,Hogar,5,229.24,174.24
2023-09-16,Tienda-07,Capital,Bebidas,7,51.61,32.94
2023-09-16,Tienda-03,Andes,Hogar,3,141.61,113.56
2023-09-16,Tienda-05,Central,Hogar,1,41.71,31.98
2023-09-17,Tienda-10,Capital,Alimentos,1,15.45,11.08
2023-09-17,Tienda-02,Central,Cuidado Personal,3,56.97,36.08
2023-09-17,Tienda-08,Andes,Limpieza,3,36.1,22.87
2023-09-18,Tienda-02,Central,Limpieza,8,88.46,56.67
2023-09-18,Tienda-10,Capital,Bebidas,2,17.06,12.35
2023-09-18,Tienda-08,Andes,Alimentos,4,57.21,46.86
2023-09-18,Tienda-03,Andes,Bebidas,6,49.68,40.73
2023-09-18,Tienda-08,Andes,Electronica,2,316.97,251.37
2023-09-18,Tienda-07,Capital,Electronica,1,147.01,116.08
2023-09-18,Tienda-10,Capital,Electronica,1,150.29,123.89
2023-09-19,Tienda-02,Central,Electronica,1,148.78,124.71
2023-09-19,Tienda-06,Oriente,Alimentos,6,95.27,72.31
2023-09-19,Tienda-10,Capital,Hogar,7,290.46,175.84
2023-09-19,Tienda-01,Oriente,Bebidas,4,30.22,18.46
2023-09-19,Tienda-03,Andes,Limpieza,6,66.76,51.27
2023-09-20,Tienda-04,Capital,Alimentos,1,14.5,9.4
2023-09-20,Tienda-09,Capital,Cuidado Personal,8,139.3,88.79
2023-09-20,Tienda-03,Andes,Hogar,8,370.58,266.26
2023-09-20,Tienda-06,Oriente,Alimentos,2,27.31,20.97
2023-09-20,Tienda-04,Capital,Bebidas,7,56.91,35.12
2023-09-20,Tienda-03,Andes,Electronica,2,302.72,232.08
2023-09-20,Tienda-10,Capital,Alimentos,9,133.67,106.98
2023-09-20,Tienda-10,Capital,Limpieza,6,66.01,44.69
2023-09-21,Tienda-05,Central,Hogar,8,392.11,246.16
2023-09-21,Tienda-03,Andes,Hogar,4,185.07,113.69
2023-09-21,Tienda-02,Central,Hogar,5,239.73,184.11
2023-09-21,Tienda-01,Oriente,Electronica,2,278.49,184.61
2023-09-21,Tienda-10,Capital,Hogar,5,227.03,179.44
2023-09-21,Tienda-06,Oriente,Hogar,1,44.77,33.57
2023-09-21,Tienda-07,Capital,Alimentos,1,14.6,9.72
2023-09-21,Tienda-05,Central,Alimentos,7,100.59,69.78
2023-09-22,Tienda-05,Central,Alimentos,6,83.22,69.1
2023-09-22,Tienda-05,Central,Limpieza,1,12.97,8.73
2023-09-22,Tienda-07,Capital,Alimentos,5,77.58,63.35
2023-09-23,Tienda-03,Andes,Cuidado Personal,7,133.09,103.35
2023-09-23,Tienda-10,Capital,Bebidas,6,43.85,33.66
2023-09-23,Tienda-06,Oriente,Limpieza,9,118.24,77.6
2023-09-24,Tienda-10,Capital,Limpieza,7,78.09,59.96
2023-09-24,Tienda-07,Capital,Hogar,3,140.08,113.92
2023-09-24,Tienda-03,Andes,Alimentos,7,105.23,83.49
2023-09-25,Tienda-06,Oriente,Electronica,1,159.51,114.56
2023-09-25,Tienda-09,Capital,Alimentos,6,84.79,52.85
2023-09-25,Tienda-07,Capital,Alimentos,7,107.95,86.19
2023-09-25,Tienda-09,Capital,Alimentos,4,61.21,44.33
2023-09-26,Tienda-07,Capital,Electronica,1,156.73,123.58
2023-09-26,Tienda-01,Oriente,Electronica,2,313.44,217.83
2023-09-26,Tienda-06,Oriente,Hogar,1,43.47,29.18
2023-09-26,Tienda-09,Capital,Hogar,2,98.26,80.02
2023-09-26,Tienda-01,Oriente,Cuidado Personal,5,92.18,73.03
2023-09-26,Tienda-05,Central,Hogar,6,263.16,158.38
2023-09-26,Tienda-04,Capital,Limpieza,4,47.72,30.28
2023-09-26,Tienda-10,Capital,Electronica,1,141.09,86.69
2023-09-27,Tienda-03,Andes,Bebidas,7,55.53,45.87
2023-09-27,Tienda-09,Capital,Hogar,5,221.91,135.85
2023-09-28,Tienda-03,Andes,Electronica,2,293.15,183.55
2023-09-28,Tienda-02,Central,Limpieza,9,103.36,64.78
2023-09-28,Tienda-04,Capital,Limpieza,2,23.55,18.39
2023-09-28,Tienda-03,Andes,Alimentos,3,45.23,32.64
2023-09-28,Tienda-07,Capital,Alimentos,1,13.56,9.56
2023-09-29,Tienda-04,Capital,Alimentos,2,28.62,19.68
2023-09-29,Tienda-03,Andes,Electronica,1,151.11,121.67
2023-09-29,Tienda-09,Capital,Cuidado Personal,6,106.25,86.28
2023-09-29,Tienda-03,Andes,Electronica,1,137.65,114.17
2023-09-29,Tienda-08,Andes,Hogar,6,281.2,190.95
2023-09-29,Tienda-04,Capital,Limpieza,2,26.13,21.22
2023-09-29,Tienda-09,Capital,Cuidado Personal,3,52.3,43.58
2023-09-29,Tienda-04,Capital,Hogar,3,124.23,104.82
2023-09-29,Tienda-01,Oriente,Hogar,5,236.24,181.79
2023-09-30,Tienda-05,Central,Alimentos,5,73.52,48.0
2023-09-30,Tienda-01,Oriente,Limpieza,7,86.0,57.8
2023-09-30,Tienda-01,Oriente,Electronica,1,139.13,105.29
2023-09-30,Tienda-10,Capital,Cuidado Personal,11,187.48,154.77
2023-09-30,Tienda-05,Central,Alimentos,11,150.74,120.54
2023-09-30,Tienda-03,Andes,Limpieza,7,85.14,60.84
2023-10-01,Tienda-08,Andes,Alimentos,7,114.35,81.98
2023-10-01,Tienda-08,Andes,Alimentos,2,28.39,18.84
2023-10-01,Tienda-03,Andes,Alimentos,11,161.77,136.43
2023-10-01,Tienda-02,Central,Bebidas,10,76.3,52.83
2023-10-01,Tienda-08,Andes,Bebidas,2,14.53,12.24
2023-10-01,Tienda-08,Andes,Limpieza,5,59.88,42.97
2023-10-02,Tienda-09,Capital,Alimentos,6,94.22,75.87
2023-10-02,Tienda-10,Capital,Alimentos,7,105.16,82.71
2023-10-02,Tienda-03,Andes,Cuidado Personal,5,93.3,69.04
2023-10-02,Tienda-10,Capital,Alimentos,8,124.85,76.51
2023-10-02,Tienda-08,Andes,Alimentos,5,79.13,50.42
2023-10-03,Tienda-08,Andes,Bebidas,5,41.89,29.43
2023-10-03,Tienda-03,Andes,Limpieza,6,64.98,52.58
2023-10-03,Tienda-10,Capital,Alimentos,2,27.72,22.48
2023-10-03,Tienda-02,Central,Alimentos,6,98.76,75.83
2023-10-03,Tienda-08,Andes,Electronica,2,310.45,188.77
2023-10-03,Tienda-07,Capital,Bebidas,3,26.33,17.44
2023-10-04,Tienda-07,Capital,Hogar,3,136.25,106.5
2023-10-04,Tienda-06,Oriente,Bebidas,8,64.4,43.53
2023-10-04,Tienda-03,Andes,Hogar,4,175.0,113.65
2023-10-04,Tienda-01,Oriente,Cuidado Personal,4,78.82,58.71
2023-10-04,Tienda-06,Oriente,Limpieza,5,62.3,51.14
2023-10-04,Tienda-10,Capital,Cuidado Personal,3,56.28,34.1
2023-10-05,Tienda-02,Central,Hogar,2,92.92,60.88
2023-10-05,Tienda-05,Central,Hogar,5,235.06,171.77
